ERROR,id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/special_info,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,40,from stock,"SKD จักรยาน MTB รุ่น RJC 24"" สีดำ","** มีตะกร้า, ล้ออัลลอยด์ ** nobox",RJC24K,5,base.user_root,1087,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,50,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีฟ้า",** nobox **,WCR20SB,10,base.user_root,1371,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,60,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีแดง",** nobox **,WCR20R,10,base.user_root,1371,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,70,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีฟ้า",** nobox **,WAN16SB,10,base.user_root,929,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,80,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีชมพู",** nobox **,WAN16P,5,base.user_root,929,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,90,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีแดง",** nobox **,WAN16R,5,base.user_root,929,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,100,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 14"" สีฟ้า",** nobox **,WAN14SB,10,base.user_root,856,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,110,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 14"" สีแดง",** nobox **,WAN14R,10,base.user_root,856,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,120,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 12"" สีชมพู",** nobox **,WAN12P,15,base.user_root,837,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,130,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 12"" สีฟ้า",** nobox **,WAN12SB,5,base.user_root,837,คัน
NO,sale_order_1006352,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004047,2013-01-17,product.list0,140,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 12"" สีแดง",** nobox **,WAN12R,10,base.user_root,837,คัน
NO,sale_order_1006355,"เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี",1004050,2013-01-17,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีดำ YS-778",,MMS20K,2,base.user_root,2530,คัน
NO,sale_order_1006358,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1004053,2013-01-17,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,1,base.user_root,1946,คัน
NO,sale_order_1006358,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1004053,2013-01-17,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",,MMM16N,1,base.user_root,1946,คัน
NO,sale_order_1006359,"เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน",1004054,2013-01-17,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",,MMI16R,2,base.user_root,1831,คัน
NO,sale_order_1006359,"เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน",1004054,2013-01-17,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,2,base.user_root,1831,คัน
NO,sale_order_1006360,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,1004055,2013-01-17,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",,MMI16R,3,base.user_root,1831,คัน
NO,sale_order_1006360,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,1004055,2013-01-17,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,2,base.user_root,1831,คัน
NO,sale_order_1006360,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,1004055,2013-01-17,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,1,base.user_root,1831,คัน
NO,sale_order_1006360,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,1004055,2013-01-17,product.list0,40,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",,MMM16N,1,base.user_root,1831,คัน
NO,sale_order_1006346,งี่ฮ้ง - สวนมะลิ,งี่ฮ้ง - สวนมะลิ,งี่ฮ้ง - สวนมะลิ,1004041,2013-01-16,product.list0,10,from stock,"เพลาล้อพ่วงข้าง 20"" - คละสี",,TWL006,100,base.user_root,49,ชุด
NO,sale_order_1006322,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1004017,2013-01-15,product.list0,110,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีดำ YS-778",** ส่งของบางนาจักรยาน **,MMS20K,4,base.user_root,2380,คัน
NO,sale_order_1006322,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1004017,2013-01-15,product.list0,130,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีขาว YS-775",** ส่งของบางนาจักรยาน **,MMS20W,5,base.user_root,2380,คัน
NO,sale_order_1006328,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004023,2013-01-15,product.list0,30,from stock,"วงล้อเหล็ก 26""*1-3/8*14G*32H+40H ชบโครเมี่ยม ZLS-006",,RIM040,100,base.user_root,140,คู่
NO,sale_order_1006329,แสงเจริญ,แสงเจริญ,แสงเจริญ,1004024,2013-01-15,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีดำ YS-778",,MMS20K,4,base.user_root,2380,คัน
NO,sale_order_1006332,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004027,2013-01-15,product.list0,10,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีแดง",** ยางไทย **,WCR20R,2,base.user_root,1445,คัน
NO,sale_order_1006332,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004027,2013-01-15,product.list0,20,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีฟ้า",** ยางไทย **,WCR20SB,2,base.user_root,1445,คัน
NO,sale_order_1006332,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004027,2013-01-15,product.list0,30,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีชมพู",** ยางไทย **,WCR20P,4,base.user_root,1445,คัน
NO,sale_order_1006332,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004027,2013-01-15,product.list0,40,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีขาว",** ยางไทย **,WCR20W,2,base.user_root,1445,คัน
NO,sale_order_1006341,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)","ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)","ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)",1004036,2013-01-15,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,3,base.user_root,4485,คัน
NO,sale_order_1006304,ศักดิ์จักรยาน,ศักดิ์จักรยาน,ศักดิ์จักรยาน,1003999,2013-01-14,product.list0,10,from stock,"ตะกร้าต่าข่ายถี่ MINI 24"" 6 มิล พร้อมชุดไม่มีขา สีดำ","(ไม่เอาขา, ไม่เอาหลัก)",BKT017,100,base.user_root,49,ใบ
NO,sale_order_1006306,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,1004001,2013-01-14,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
NO,sale_order_1006306,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,1004001,2013-01-14,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006314,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004009,2013-01-14,product.list0,10,from stock,"ชุดใหญ่ 20""MTB-RJC กลญ. แคนดี้คละสี  *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 5.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",,OEM074,50,base.user_root,530,ชุด
NO,sale_order_1006320,โกสีย์จักรยาน(กิมฟอง),โกสีย์จักรยาน(กิมฟอง),โกสีย์จักรยาน(กิมฟอง),1004015,2013-01-14,product.list0,50,from stock,"SKD จักรยาน MTB รุ่น RJC 20"" สีชมพู",,RJC20P,20,base.user_root,940,คัน
NO,sale_order_1006320,โกสีย์จักรยาน(กิมฟอง),โกสีย์จักรยาน(กิมฟอง),โกสีย์จักรยาน(กิมฟอง),1004015,2013-01-14,product.list0,60,from stock,"SKD จักรยาน MTB รุ่น RJC 20"" สีแดง",,RJC20R,17,base.user_root,940,คัน
NO,sale_order_1006320,โกสีย์จักรยาน(กิมฟอง),โกสีย์จักรยาน(กิมฟอง),โกสีย์จักรยาน(กิมฟอง),1004015,2013-01-14,product.list0,90,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีชมพู",,WCR24P,20,base.user_root,1463,คัน
NO,sale_order_1006292,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1003987,2013-01-12,product.list0,10,from stock,มือเบรค MTB 20-24 สีดำ JY-B04,,BLV_JYB04_K,200,base.user_root,13,ชุด
NO,sale_order_1006296,"เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน",1003991,2013-01-12,product.list0,10,from stock,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",,MHR20C,10,base.user_root,1380,คัน
NO,sale_order_1006297,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003992,2013-01-12,product.list0,10,from stock,"ตะกร้าต่าข่ายถี่ MINI 24"" 6 มิล พร้อมชุดไม่มีขา สีดำ","(ไม่เอาขา, ไม่เอาหลัก)",BKT017,100,base.user_root,49,ใบ
NO,sale_order_1006299,โชคชัยพานิช (วิศาลจักรยาน),โชคชัยพานิช (วิศาลจักรยาน),โชคชัยพานิช (วิศาลจักรยาน),1003994,2013-01-12,product.list0,10,from stock,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",,MHR20C,10,base.user_root,1380,คัน
NO,sale_order_1006299,โชคชัยพานิช (วิศาลจักรยาน),โชคชัยพานิช (วิศาลจักรยาน),โชคชัยพานิช (วิศาลจักรยาน),1003994,2013-01-12,product.list0,140,from stock,บันไดจักรยาน WELLGO สีดำ (ไม่มีสายรัด),,PDLWELLGOK,1,base.user_root,250,คู่
NO,sale_order_1006299,โชคชัยพานิช (วิศาลจักรยาน),โชคชัยพานิช (วิศาลจักรยาน),โชคชัยพานิช (วิศาลจักรยาน),1003994,2013-01-12,product.list0,160,from stock,บันไดจักรยาน WELLGO สีขาว (ไม่มีสายรัด),,PDLWELLGOW,5,base.user_root,250,คู่
NO,sale_order_1006268,"ดี.เอ็น.เค.ชุมแพ, หจก.","ดี.เอ็น.เค.ชุมแพ, หจก.","ดี.เอ็น.เค.ชุมแพ, หจก.",1003963,2013-01-10,product.list0,70,from stock,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีแดง",** มีตะกร้า ** nobox **,JXG12R,20,base.user_root,819,คัน
NO,sale_order_1006268,"ดี.เอ็น.เค.ชุมแพ, หจก.","ดี.เอ็น.เค.ชุมแพ, หจก.","ดี.เอ็น.เค.ชุมแพ, หจก.",1003963,2013-01-10,product.list0,80,from stock,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีฟ้า",** มีตะกร้า ** nobox **,JXG12B,20,base.user_root,819,คัน
NO,sale_order_1006268,"ดี.เอ็น.เค.ชุมแพ, หจก.","ดี.เอ็น.เค.ชุมแพ, หจก.","ดี.เอ็น.เค.ชุมแพ, หจก.",1003963,2013-01-10,product.list0,90,from stock,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีชมพู",** มีตะกร้า ** nobox **,JXG12P,20,base.user_root,819,คัน
NO,sale_order_1006270,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003965,2013-01-10,product.list0,70,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",** ด่วน!,MC320R,2,base.user_root,4485,คัน
NO,sale_order_1006270,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003965,2013-01-10,product.list0,80,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",** ด่วน!,MC320SB,2,base.user_root,4485,คัน
NO,sale_order_1006270,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003965,2013-01-10,product.list0,90,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",** ด่วน!,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006271,เจ.เซอร์วิส,เจ.เซอร์วิส,เจ.เซอร์วิส,1003966,2013-01-10,product.list0,30,from stock,"SKD จักรยาน MTB รุ่น RJC 24"" สีชมพู",,RJC24P,10,base.user_root,987,คัน
NO,sale_order_1006271,เจ.เซอร์วิส,เจ.เซอร์วิส,เจ.เซอร์วิส,1003966,2013-01-10,product.list0,90,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีชมพู",,WCR24P,14,base.user_root,1417,คัน
NO,sale_order_1006271,เจ.เซอร์วิส,เจ.เซอร์วิส,เจ.เซอร์วิส,1003966,2013-01-10,product.list0,100,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีชมพู",,WCR20P,8,base.user_root,1371,คัน
NO,sale_order_1006272,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1003967,2013-01-10,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีดำ YS-778",,MMS20K,2,base.user_root,2380,คัน
NO,sale_order_1006273,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003968,2013-01-10,product.list0,20,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีแดง","** หลักอาน 15"" ตรง **",MSA20R,10,base.user_root,1478,คัน
NO,sale_order_1006274,วัฒน์กลการ,วัฒน์กลการ,วัฒน์กลการ,1003969,2013-01-10,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีดำ YS-778",,MMS20K,7,base.user_root,2380,คัน
NO,sale_order_1006274,วัฒน์กลการ,วัฒน์กลการ,วัฒน์กลการ,1003969,2013-01-10,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีฟ้า YS-7603",,MMS20SB,1,base.user_root,2380,คัน
NO,sale_order_1006277,"เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)",1003972,2013-01-10,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006279,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003974,2013-01-10,product.list0,10,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีแดง",** nobox **,MSA20R,15,base.user_root,1442,คัน
NO,sale_order_1006279,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003974,2013-01-10,product.list0,20,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีน้ำเงิน",** nobox **,MSA20B,10,base.user_root,1442,คัน
NO,sale_order_1006279,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003974,2013-01-10,product.list0,30,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีดำ",** nobox **,MSA20K,10,base.user_root,1442,คัน
NO,sale_order_1006255,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003950,2013-01-08,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีดำ YS-778",,MMS20K,2,base.user_root,2380,คัน
NO,sale_order_1006261,Rayong city bike,Rayong city bike,Rayong city bike,1003956,2013-01-08,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006261,Rayong city bike,Rayong city bike,Rayong city bike,1003956,2013-01-08,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
NO,sale_order_1006262,ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),1003957,2013-01-08,product.list0,10,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีแดง",,WAN16R,2,base.user_root,930,คัน
NO,sale_order_1006262,ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),1003957,2013-01-08,product.list0,20,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีฟ้า",,WAN16SB,4,base.user_root,930,คัน
NO,sale_order_1006262,ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),1003957,2013-01-08,product.list0,30,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีชมพู",,WAN16P,6,base.user_root,930,คัน
NO,sale_order_1006263,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003958,2013-01-08,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีดำ YS-778",,MMS20K,2,base.user_root,2380,คัน
NO,sale_order_1006264,"พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด",1003959,2013-01-08,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,10,from stock,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีแดง (YS706)",** ส่งของที่สุพรรณ **,MUL26RV2,2,base.user_root,5259,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,20,from stock,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีดำ (YS728)",** ส่งของที่สุพรรณ **,MUL26KV2,2,base.user_root,5259,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,30,from stock,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีขาว (YS701)",** ส่งของที่สุพรรณ **,MUL26WV2,2,base.user_root,5259,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,40,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีขาว",** ส่งของที่สุพรรณ **,MFS20W,1,base.user_root,2231,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,50,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีดำ",** ส่งของที่สุพรรณ **,MFS20K,1,base.user_root,2231,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,60,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีขาว (YS701),** ส่งของที่สุพรรณ **,MSP7CW,1,base.user_root,3632,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,70,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีดำ (YS728),** ส่งของที่สุพรรณ **,MSP7CK,1,base.user_root,3632,คัน
NO,sale_order_1006265,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,ข่วงสิงห์ไบร์ เชียงใหม่,1003960,2013-01-08,product.list0,80,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),** ส่งของที่สุพรรณ **,MSP7CSB,1,base.user_root,3632,คัน
NO,sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,10,from stock,"SKD จักรยาน MTB รุ่น RJC 20"" สีแดง","** ยางไทย, เบรคไทย, มีตะกร้า ** ส่งเดือน มี.ค. 56",RJC20R,10,base.user_root,1050,คัน
NO,sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,20,from stock,"SKD จักรยาน MTB รุ่น RJC 20"" สีดำ","** ยางไทย, เบรคไทย, มีตะกร้า ** ส่งเดือน มี.ค. 56",RJC20K,10,base.user_root,1050,คัน
NO,sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,30,from stock,"SKD จักรยาน MTB รุ่น RJC 20"" สีชมพู","** ยางไทย, เบรคไทย, มีตะกร้า ** ส่งเดือน มี.ค. 56",RJC20P,10,base.user_root,1050,คัน
NO,sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,40,from stock,"SKD จักรยาน MTB รุ่น RJC 20"" สีน้ำเงิน","** ยางไทย, เบรคไทย, มีตะกร้า ** ส่งเดือน มี.ค. 56",RJC20B,10,base.user_root,1050,คัน
NO,sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,50,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีแดง",** ยางไทย ** ส่งเดือน มี.ค. 56 **,WAN16R,20,base.user_root,1005,คัน
NO,sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,60,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีชมพู",** ยางไทย ** ส่งเดือน มี.ค. 56 **,WAN16P,40,base.user_root,1005,คัน
NO,sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,70,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีฟ้า",** ยางไทย ** ส่งเดือน มี.ค. 56,WAN16SB,20,base.user_root,1005,คัน
NO,sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,10,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีชมพู",** ยางไทย **,WAN16P,10,base.user_root,1005,คัน
NO,sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,20,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีแดง",** ยางไทย **,WAN16R,20,base.user_root,1005,คัน
NO,sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,40,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีบรอนซ์",,EBK013,1,base.user_root,11666,คัน
NO,sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,70,from stock,"จักรยานไฟฟ้า MEADOW รุ่น I- LYNX 20"" สีดำ",,EBK002,1,base.user_root,8906,คัน
NO,sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,80,from stock,"จักรยานไฟฟ้า MEADOW รุ่น I- LYNX 20"" สีแดง",,EBK003,1,base.user_root,8906,คัน
